Season,Year,Tour,Week,Date,Tournament,Location,Winner,Score,1st prize ($),Purse ($),OWGR points,Notes,TournamentURL,TournamentRedirectURL,PlayerURL
2005,2005,PGA,17,24-Apr,Shell Houston Open,Texas,Vijay Singh (26),,"900,000","5,000,000",46,,/wiki/Shell_Houston_Open,/wiki/Houston_Open,/wiki/Vijay_Singh
2005,2005,PGA,18,1-May,Zurich Classic of New Orleans,Louisiana,Tim Petrovic (1),,"990,000","5,500,000",48,,/wiki/Zurich_Classic_of_New_Orleans,/wiki/Zurich_Classic_of_New_Orleans,/wiki/Tim_Petrovic
2005,2005,PGA,19,8-May,Wachovia Championship,North Carolina,Vijay Singh (27),,"1,080,000","6,000,000",68,,/wiki/Wachovia_Championship,/wiki/Wells_Fargo_Championship,/wiki/Vijay_Singh
2005,2005,PGA,20,15-May,EDS Byron Nelson Championship,Texas,Ted Purdy (1),,"1,116,000","6,200,000",66,,/wiki/EDS_Byron_Nelson_Championship,/wiki/AT%26T_Byron_Nelson,/wiki/Ted_Purdy
2005,2005,PGA,21,22-May,Bank of America Colonial,Texas,Kenny Perry (8),,"1,008,000","5,600,000",58,Invitational,/wiki/Bank_of_America_Colonial,/wiki/Dean_%26_DeLuca_Invitational,/wiki/Kenny_Perry
2005,2005,PGA,22,29-May,FedEx St. Jude Classic,Tennessee,Justin Leonard (10),,"882,000","4,900,000",38,,/wiki/FedEx_St._Jude_Classic,/wiki/St._Jude_Classic,/wiki/Justin_Leonard
2005,2005,PGA,23,5-Jun,The Memorial Tournament,Ohio,Bart Bryant (2),,"990,000","5,500,000",70,Invitational,/wiki/The_Memorial_Tournament,/wiki/Memorial_Tournament,/wiki/Bart_Bryant
2005,2005,PGA,24,12-Jun,Booz Allen Classic,Maryland,Sergio García (6),,"900,000","5,000,000",68,,/wiki/Booz_Allen_Classic,/wiki/Booz_Allen_Classic,/wiki/Sergio_Garc%C3%ADa
2005,2005,MAJ,25,19-Jun,U.S. Open,North Carolina,Michael Campbell (1),,"1,170,000","6,250,000",100,Major championship,/wiki/2005_U.S._Open_(golf),/wiki/2005_U.S._Open_(golf),/wiki/Michael_Campbell
2005,2005,PGA,26,26-Jun,Barclays Classic,New York,Pádraig Harrington (2),,"1,035,000","5,750,000",50,,/wiki/Barclays_Classic,/wiki/The_Northern_Trust,/wiki/P%C3%A1draig_Harrington
2005,2005,PGA,27,3-Jul,Cialis Western Open,Illinois,Jim Furyk (10),,"900,000","5,000,000",54,,/wiki/Cialis_Western_Open,/wiki/Western_Open,/wiki/Jim_Furyk
2005,2005,PGA,28,10-Jul,John Deere Classic,Illinois,Sean O'Hair (1),,"720,000","4,000,000",30,,/wiki/John_Deere_Classic,/wiki/John_Deere_Classic,/wiki/Sean_O%27Hair
2005,2005,MAJ,29,17-Jul,The Open Championship,Scotland,Tiger Woods (44),,"1,261,285","7,490,400",100,Major championship,/wiki/2005_Open_Championship,/wiki/2005_Open_Championship,/wiki/Tiger_Woods
2005,2005,PGA,29,17-Jul,B.C. Open,New York,Jason Bohn (1),,"540,000","3,000,000",24,Alternate event,/wiki/B.C._Open,/wiki/B.C._Open,/wiki/Jason_Bohn
2005,2005,PGA,30,24-Jul,U.S. Bank Championship in Milwaukee,Wisconsin,Ben Crane (2),,"684,000","3,800,000",30,,/wiki/U.S._Bank_Championship_in_Milwaukee,/wiki/Greater_Milwaukee_Open,/wiki/Ben_Crane
2005,2005,PGA,31,31-Jul,Buick Open,Michigan,Vijay Singh (28),,"828,000","4,600,000",46,,/wiki/Buick_Open,/wiki/Buick_Open,/wiki/Vijay_Singh
2005,2005,PGA,32,7-Aug,The International,Colorado,Retief Goosen (6),,"900,000","5,000,000",54,,/wiki/The_International_(golf),/wiki/The_International_(golf),/wiki/Retief_Goosen
2005,2005,MAJ,33,14-Aug,PGA Championship,New Jersey,Phil Mickelson (27),,"1,170,000","6,500,000",100,Major championship,/wiki/2005_PGA_Championship,/wiki/2005_PGA_Championship,/wiki/Phil_Mickelson
2005,2005,WGC,34,21-Aug,WGC-NEC Invitational,Ohio,Tiger Woods (45),,"1,300,000","7,500,000",74,World Golf Championships,/wiki/2005_WGC-NEC_Invitational,/wiki/2005_WGC-NEC_Invitational,/wiki/Tiger_Woods
2005,2005,PGA,34,21-Aug,Reno-Tahoe Open,Nevada,Vaughn Taylor (2),,"540,000","3,000,000",24,Alternate event,/wiki/Reno-Tahoe_Open,/wiki/Barracuda_Championship,/wiki/Vaughn_Taylor
2005,2005,PGA,35,28-Aug,Buick Championship,Connecticut,Brad Faxon (8),,"774,000","4,300,000",36,,/wiki/Buick_Championship,/wiki/Travelers_Championship,/wiki/Brad_Faxon
2005,2005,PGA,36,5-Sep,Deutsche Bank Championship,Massachusetts,Olin Browne (3),,"990,000","5,500,000",44,,/wiki/Deutsche_Bank_Championship,/wiki/Dell_Technologies_Championship,/wiki/Olin_Browne
2005,2005,PGA,37,11-Sep,Bell Canadian Open,British Columbia,Mark Calcavecchia (12),,"900,000","5,000,000",44,,/wiki/Bell_Canadian_Open,/wiki/Canadian_Open_%28golf%29,/wiki/Mark_Calcavecchia
2005,2005,PGA,38,18-Sep,84 Lumber Classic,Pennsylvania,Jason Gore (1),,"792,000","4,400,000",54,,/wiki/84_Lumber_Classic,/wiki/Pennsylvania_Classic,/wiki/Jason_Gore
2005,2005,PGA,39,25-Sep,Valero Texas Open,Texas,Robert Gamez (3),,"630,000","3,500,000",30,Alternate event,/wiki/Valero_Texas_Open,/wiki/Valero_Texas_Open,/wiki/Robert_Gamez
2005,2005,PGA,40,2-Oct,Chrysler Classic of Greensboro,North Carolina,K. J. Choi (3),,"900,000","5,000,000",44,,/wiki/Chrysler_Classic_of_Greensboro,/wiki/Wyndham_Championship,/wiki/K._J._Choi
2005,2005,WGC,41,9-Oct,WGC-American Express Championship,California,Tiger Woods (46),,"1,300,000","7,500,000",72,World Golf Championships,/wiki/2005_WGC-American_Express_Championship,/wiki/2005_WGC-American_Express_Championship,/wiki/Tiger_Woods
2005,2005,PGA,42,16-Oct,Michelin Championship at Las Vegas,Nevada,"Wes Short, Jr. (1)",,"720,000","4,000,000",52,,/wiki/Michelin_Championship_at_Las_Vegas,/wiki/Shriners_Hospitals_for_Children_Open,"/wiki/Wes_Short,_Jr."
2005,2005,PGA,43,23-Oct,Funai Classic,Florida,Lucas Glover (1),,"792,000","4,400,000",52,,/wiki/Funai_Classic,/wiki/Walt_Disney_World_Golf_Classic,/wiki/Lucas_Glover
2005,2005,PGA,44,30-Oct,Chrysler Championship,Florida,Carl Pettersson (1),,"954,000","5,300,000",58,,/wiki/Chrysler_Championship,/wiki/Valspar_Championship,/wiki/Carl_Pettersson
2005,2005,PGA,45,6-Nov,The Tour Championship,Georgia,Bart Bryant (3),,"1,170,000","6,500,000",56,Limited to top 30 on money list,/wiki/The_Tour_Championship,/wiki/Tour_Championship,/wiki/Bart_Bryant
2005,2005,PGA,45,6-Nov,Southern Farm Bureau Classic,Mississippi,Heath Slocum (2),,"540,000","3,000,000",24,"Alternate event
Rescheduled from October 9",/wiki/Southern_Farm_Bureau_Classic,/wiki/Sanderson_Farms_Championship,/wiki/Heath_Slocum
2006,2006,PGA,1,8-Jan,Mercedes Championships,Hawaii,Stuart Appleby (7),,"1,060,000","5,400,000",46,Winners-only event,/wiki/Mercedes_Championships,/wiki/Tournament_of_Champions_%28golf%29,/wiki/Stuart_Appleby
2006,2006,PGA,2,15-Jan,Sony Open in Hawaii,Hawaii,David Toms (12),,"918,000","5,100,000",52,,/wiki/Sony_Open_in_Hawaii,/wiki/Sony_Open_in_Hawaii,/wiki/David_Toms
2006,2006,PGA,3,22-Jan,Bob Hope Chrysler Classic,California,Chad Campbell (3),,"900,000","5,000,000",48,Celebrity pro-am,/wiki/Bob_Hope_Chrysler_Classic,/wiki/CareerBuilder_Challenge,/wiki/Chad_Campbell
2006,2006,PGA,4,29-Jan,Buick Invitational,California,Tiger Woods (47),,"918,000","5,100,000",56,,/wiki/Buick_Invitational,/wiki/Farmers_Insurance_Open,/wiki/Tiger_Woods
2006,2006,PGA,5,5-Feb,FBR Open,Arizona,J. B. Holmes (1),,"936,000","5,200,000",58,,/wiki/Phoenix_Open,/wiki/Phoenix_Open,/wiki/J._B._Holmes
2006,2006,PGA,6,12-Feb,AT&T Pebble Beach National Pro-Am,California,Arron Oberholser (1),,"972,000","5,400,000",48,Celebrity pro-am,/wiki/AT%26T_Pebble_Beach_National_Pro-Am,/wiki/AT%26T_Pebble_Beach_Pro-Am,/wiki/Arron_Oberholser
2006,2006,PGA,7,19-Feb,Nissan Open,California,Rory Sabbatini (3),,"918,000","5,100,000",66,,/wiki/Nissan_Open,/wiki/Los_Angeles_Open,/wiki/Rory_Sabbatini
2006,2006,WGC,8,26-Feb,WGC-Accenture Match Play Championship,California,Geoff Ogilvy (2),,"1,350,000","7,500,000",76,World Golf Championships,/wiki/2006_WGC-Accenture_Match_Play_Championship,/wiki/2006_WGC-Accenture_Match_Play_Championship,/wiki/Geoff_Ogilvy
2006,2006,PGA,8,26-Feb,Chrysler Classic of Tucson,Arizona,Kirk Triplett (3),,"540,000","3,000,000",24,Alternate event,/wiki/Chrysler_Classic_of_Tucson,/wiki/Tucson_Open,/wiki/Kirk_Triplett
2006,2006,PGA,9,5-Mar,Ford Championship at Doral,Florida,Tiger Woods (48),,"990,000","5,500,000",66,,/wiki/Ford_Championship_at_Doral,/wiki/Doral_Open,/wiki/Tiger_Woods
2006,2006,PGA,10,12-Mar,The Honda Classic,Florida,Luke Donald (2),,"990,000","5,500,000",44,,/wiki/The_Honda_Classic,/wiki/The_Honda_Classic,/wiki/Luke_Donald
2006,2006,PGA,11,19-Mar,Bay Hill Invitational,Florida,Rod Pampling (2),,"990,000","5,500,000",68,Invitational,/wiki/Bay_Hill_Invitational,/wiki/Arnold_Palmer_Invitational,/wiki/Rod_Pampling
2006,2006,PGA,12,26-Mar,The Players Championship,Florida,Stephen Ames (2),,"1,440,000","8,000,000",80,Flagship event,/wiki/2006_Players_Championship,/wiki/2006_Players_Championship,/wiki/Stephen_Ames
2006,2006,PGA,13,2-Apr,BellSouth Classic,Georgia,Phil Mickelson (28),,"954,000","5,300,000",52,,/wiki/BellSouth_Classic,/wiki/Atlanta_Classic,/wiki/Phil_Mickelson
2006,2006,MAJ,14,9-Apr,Masters Tournament,Georgia,Phil Mickelson (29),,"1,260,000","7,000,000",100,Major championship,/wiki/2006_Masters_Tournament,/wiki/2006_Masters_Tournament,/wiki/Phil_Mickelson
2006,2006,PGA,15,16-Apr,Verizon Heritage,South Carolina,Aaron Baddeley (1),,"954,000","5,300,000",54,Invitational,/wiki/Verizon_Heritage,/wiki/RBC_Heritage,/wiki/Aaron_Baddeley
2006,2006,PGA,16,23-Apr,Shell Houston Open,Texas,Stuart Appleby (8),,"954,000","5,300,000",44,,/wiki/Shell_Houston_Open,/wiki/Houston_Open,/wiki/Stuart_Appleby
2006,2006,PGA,17,30-Apr,Zurich Classic of New Orleans,Louisiana,Chris Couch (1),,"1,080,000","6,000,000",48,,/wiki/Zurich_Classic_of_New_Orleans,/wiki/Zurich_Classic_of_New_Orleans,/wiki/Chris_Couch_(golfer)
2006,2006,PGA,18,7-May,Wachovia Championship,North Carolina,Jim Furyk (11),,"1,080,000","6,000,000",66,,/wiki/Wachovia_Championship,/wiki/Wells_Fargo_Championship,/wiki/Jim_Furyk
2006,2006,PGA,19,14-May,EDS Byron Nelson Championship,Texas,Brett Wetterich (1),,"1,116,000","6,200,000",58,,/wiki/EDS_Byron_Nelson_Championship,/wiki/AT%26T_Byron_Nelson,/wiki/Brett_Wetterich
2006,2006,PGA,20,21-May,Bank of America Colonial,Texas,Tim Herron (4),,"1,080,000","6,000,000",54,Invitational,/wiki/Bank_of_America_Colonial,/wiki/Dean_%26_DeLuca_Invitational,/wiki/Tim_Herron
2006,2006,PGA,21,28-May,FedEx St. Jude Classic,Tennessee,Jeff Maggert (3),,"936,000","5,200,000",32,,/wiki/FedEx_St._Jude_Classic,/wiki/St._Jude_Classic,/wiki/Jeff_Maggert
2006,2006,PGA,22,4-Jun,The Memorial Tournament,Ohio,Carl Pettersson (2),,"1,035,000","5,750,000",68,Invitational,/wiki/The_Memorial_Tournament,/wiki/Memorial_Tournament,/wiki/Carl_Pettersson
2006,2006,PGA,23,11-Jun,Barclays Classic,New York,Vijay Singh (29),,"1,035,000","5,750,000",68,,/wiki/Barclays_Classic,/wiki/The_Northern_Trust,/wiki/Vijay_Singh
2006,2006,MAJ,24,18-Jun,U.S. Open,New York,Geoff Ogilvy (3),,"1,225,000","6,800,000",100,Major championship,/wiki/2006_U.S._Open_(golf),/wiki/2006_U.S._Open_(golf),/wiki/Geoff_Ogilvy
2006,2006,PGA,25,27-Jun,Booz Allen Classic,Maryland,Ben Curtis (2),,"900,000","5,000,000",32,,/wiki/Booz_Allen_Classic,/wiki/Booz_Allen_Classic,/wiki/Ben_Curtis_(golfer)
2006,2006,PGA,26,2-Jul,Buick Championship,Connecticut,J. J. Henry (1),,"792,000","4,400,000",40,,/wiki/Buick_Championship,/wiki/Travelers_Championship,/wiki/J._J._Henry
2006,2006,PGA,27,9-Jul,Cialis Western Open,Illinois,Trevor Immelman (1),,"900,000","5,000,000",60,,/wiki/Cialis_Western_Open,/wiki/Western_Open,/wiki/Trevor_Immelman
2006,2006,PGA,28,16-Jul,John Deere Classic,Illinois,John Senden (1),,"720,000","4,000,000",24,,/wiki/John_Deere_Classic,/wiki/John_Deere_Classic,/wiki/John_Senden
2006,2006,MAJ,29,23-Jul,The Open Championship,England,Tiger Woods (49),,"1,338,480","7,436,000",100,Major championship,/wiki/2006_Open_Championship,/wiki/2006_Open_Championship,/wiki/Tiger_Woods
2006,2006,PGA,29,23-Jul,B.C. Open,New York,John Rollins (2),,"540,000","3,000,000",24,Alternate event,/wiki/B.C._Open,/wiki/B.C._Open,/wiki/John_Rollins_(golfer)
2006,2006,PGA,30,30-Jul,U.S. Bank Championship in Milwaukee,Wisconsin,Corey Pavin (15),,"720,000","4,000,000",30,,/wiki/U.S._Bank_Championship_in_Milwaukee,/wiki/Greater_Milwaukee_Open,/wiki/Corey_Pavin
2006,2006,PGA,31,6-Aug,Buick Open,Michigan,Tiger Woods (50),,"864,000","4,800,000",54,,/wiki/Buick_Open,/wiki/Buick_Open,/wiki/Tiger_Woods
2006,2006,PGA,32,13-Aug,The International,Colorado,Dean Wilson (1),,"990,000","5,500,000",52,,/wiki/The_International_(golf),/wiki/The_International_(golf),/wiki/Dean_Wilson
2006,2006,MAJ,33,20-Aug,PGA Championship,Illinois,Tiger Woods (51),,"1,224,000","6,800,000",100,Major championship,/wiki/2006_PGA_Championship,/wiki/2006_PGA_Championship,/wiki/Tiger_Woods
2006,2006,WGC,34,27-Aug,WGC-Bridgestone Invitational,Ohio,Tiger Woods (52),,"1,350,000","7,500,000",76,World Golf Championships,/wiki/2006_WGC-Bridgestone_Invitational,/wiki/2006_WGC-Bridgestone_Invitational,/wiki/Tiger_Woods
2006,2006,PGA,34,27-Aug,Reno-Tahoe Open,Nevada,Will MacKenzie (1),,"540,000","3,000,000",24,Alternate event,/wiki/Reno-Tahoe_Open,/wiki/Barracuda_Championship,/wiki/Will_MacKenzie
2006,2006,PGA,35,4-Sep,Deutsche Bank Championship,Massachusetts,Tiger Woods (53),,"990,000","5,500,000",46,,/wiki/Deutsche_Bank_Championship,/wiki/Dell_Technologies_Championship,/wiki/Tiger_Woods
2006,2006,PGA,36,10-Sep,Canadian Open,Ontario,Jim Furyk (12),,"900,000","5,000,000",46,,/wiki/Canadian_Open_(golf),/wiki/Canadian_Open_(golf),/wiki/Jim_Furyk
2006,2006,PGA,37,17-Sep,84 Lumber Classic,Pennsylvania,Ben Curtis (3),,"828,000","4,600,000",40,,/wiki/84_Lumber_Classic,/wiki/Pennsylvania_Classic,/wiki/Ben_Curtis_(golfer)
2006,2006,PGA,38,24-Sep,Valero Texas Open,Texas,Eric Axley (1),,"720,000","4,000,000",24,Alternate event,/wiki/Valero_Texas_Open,/wiki/Valero_Texas_Open,/wiki/Eric_Axley
2006,2006,WGC,39,1-Oct,WGC-American Express Championship,England,Tiger Woods (54),,"1,350,000","7,500,000",70,World Golf Championships,/wiki/2006_WGC-American_Express_Championship,/wiki/2006_WGC-American_Express_Championship,/wiki/Tiger_Woods
2006,2006,PGA,39,1-Oct,Southern Farm Bureau Classic,Mississippi,D. J. Trahan (1),,"540,000","3,000,000",24,Alternate event,/wiki/Southern_Farm_Bureau_Classic,/wiki/Sanderson_Farms_Championship,/wiki/D._J._Trahan
2006,2006,PGA,40,8-Oct,Chrysler Classic of Greensboro,North Carolina,Davis Love III (19),,"900,000","5,000,000",36,,/wiki/Chrysler_Classic_of_Greensboro,/wiki/Wyndham_Championship,/wiki/Davis_Love_III
2006,2006,PGA,41,15-Oct,Frys.com Open,Nevada,Troy Matteson (1),,"720,000","4,000,000",42,,/wiki/Frys.com_Open_(Nevada),/wiki/Shriners_Hospitals_for_Children_Open,/wiki/Troy_Matteson
2006,2006,PGA,42,22-Oct,Funai Classic,Florida,Joe Durant (4),,"828,000","4,600,000",48,,/wiki/Funai_Classic,/wiki/Walt_Disney_World_Golf_Classic,/wiki/Joe_Durant
2006,2006,PGA,43,29-Oct,Chrysler Championship,Florida,K. J. Choi (4),,"954,000","5,300,000",56,,/wiki/Chrysler_Championship,/wiki/Valspar_Championship,/wiki/K._J._Choi
2006,2006,PGA,44,5-Nov,The Tour Championship,Georgia,Adam Scott (4),,"1,170,000","6,500,000",52,Limited to top 30 on money list,/wiki/The_Tour_Championship,/wiki/Tour_Championship,/wiki/Adam_Scott_(golfer)
2007,2007,PGA,1,7-Jan,Mercedes-Benz Championship,Hawaii,Vijay Singh (30),,"1,100,000","5,500,000",50,Winners-only event,/wiki/Mercedes-Benz_Championship_(PGA_Tour),/wiki/Tournament_of_Champions_%28golf%29,/wiki/Vijay_Singh
2007,2007,PGA,2,14-Jan,Sony Open in Hawaii,Hawaii,Paul Goydos (2),,"936,000","5,200,000",56,,/wiki/Sony_Open_in_Hawaii,/wiki/Sony_Open_in_Hawaii,/wiki/Paul_Goydos
2007,2007,PGA,3,21-Jan,Bob Hope Chrysler Classic,California,Charley Hoffman (1),,"900,000","5,000,000",40,Celebrity pro-am,/wiki/Bob_Hope_Chrysler_Classic,/wiki/CareerBuilder_Challenge,/wiki/Charley_Hoffman
2007,2007,PGA,4,28-Jan,Buick Invitational,California,Tiger Woods (55),,"936,000","5,200,000",50,,/wiki/Buick_Invitational,/wiki/Farmers_Insurance_Open,/wiki/Tiger_Woods
2007,2007,PGA,5,4-Feb,FBR Open,Arizona,Aaron Baddeley (2),,"1,080,000","6,000,000",54,,/wiki/FBR_Open,/wiki/Phoenix_Open,/wiki/Aaron_Baddeley
2007,2007,PGA,6,11-Feb,AT&T Pebble Beach National Pro-Am,California,Phil Mickelson (30),,"990,000","5,500,000",48,Celebrity pro-am,/wiki/AT%26T_Pebble_Beach_National_Pro-Am,/wiki/AT%26T_Pebble_Beach_Pro-Am,/wiki/Phil_Mickelson
2007,2007,PGA,7,18-Feb,Nissan Open,California,Charles Howell III (2),,"936,000","5,200,000",70,,/wiki/Nissan_Open,/wiki/Los_Angeles_Open,/wiki/Charles_Howell_III
2007,2007,WGC,8,25-Feb,WGC-Accenture Match Play Championship,Arizona,Henrik Stenson (1),,"1,350,000","8,000,000",76,World Golf Championships,/wiki/2007_WGC-Accenture_Match_Play_Championship,/wiki/2007_WGC-Accenture_Match_Play_Championship,/wiki/Henrik_Stenson
2007,2007,PGA,8,25-Feb,Mayakoba Golf Classic at Riviera Maya-Cancun,Mexico,Fred Funk (8),,"630,000","3,500,000",24,"New tournament
Alternate event",/wiki/Mayakoba_Golf_Classic_at_Riviera_Maya-Cancun,/wiki/OHL_Classic_at_Mayakoba,/wiki/Fred_Funk
2007,2007,PGA,9,4-Mar,The Honda Classic,Florida,Mark Wilson (1),,"990,000","5,500,000",50,,/wiki/The_Honda_Classic,/wiki/The_Honda_Classic,/wiki/Mark_Wilson_(golfer)
2007,2007,PGA,10,11-Mar,PODS Championship,Florida,Mark Calcavecchia (13),,"954,000","5,300,000",48,,/wiki/PODS_Championship,/wiki/Valspar_Championship,/wiki/Mark_Calcavecchia
2007,2007,PGA,11,18-Mar,Arnold Palmer Invitational,Florida,Vijay Singh (31),,"990,000","5,500,000",68,Invitational,/wiki/Arnold_Palmer_Invitational,/wiki/Arnold_Palmer_Invitational,/wiki/Vijay_Singh
2007,2007,WGC,12,25-Mar,WGC-CA Championship,Florida,Tiger Woods (56),,"1,350,000","8,000,000",76,World Golf Championships,/wiki/2007_WGC-CA_Championship,/wiki/2007_WGC-CA_Championship,/wiki/Tiger_Woods
2007,2007,PGA,13,1-Apr,Shell Houston Open,Texas,Adam Scott (5),,"990,000","5,500,000",46,,/wiki/Shell_Houston_Open,/wiki/Houston_Open,/wiki/Adam_Scott_(golfer)
2007,2007,MAJ,14,8-Apr,Masters Tournament,Georgia,Zach Johnson (2),,"1,260,000","7,000,000",100,Major championship,/wiki/2007_Masters_Tournament,/wiki/2007_Masters_Tournament,/wiki/Zach_Johnson
2007,2007,PGA,15,15-Apr,Verizon Heritage,South Carolina,Boo Weekley (1),,"972,000","5,400,000",54,Invitational,/wiki/Verizon_Heritage,/wiki/RBC_Heritage,/wiki/Boo_Weekley
2007,2007,PGA,16,22-Apr,Zurich Classic of New Orleans,Louisiana,Nick Watney (1),,"1,098,000","6,100,000",28,,/wiki/Zurich_Classic_of_New_Orleans,/wiki/Zurich_Classic_of_New_Orleans,/wiki/Nick_Watney
2007,2007,PGA,17,29-Apr,EDS Byron Nelson Championship,Texas,Scott Verplank (5),,"1,134,000","6,300,000",52,,/wiki/EDS_Byron_Nelson_Championship,/wiki/AT%26T_Byron_Nelson,/wiki/Scott_Verplank
2007,2007,PGA,18,6-May,Wachovia Championship,North Carolina,Tiger Woods (57),,"1,152,000","6,400,000",74,,/wiki/Wachovia_Championship,/wiki/Wells_Fargo_Championship,/wiki/Tiger_Woods
2007,2007,PGA,19,13-May,The Players Championship,Florida,Phil Mickelson (31),,"1,620,000","9,000,000",80,Flagship event,/wiki/2007_Players_Championship,/wiki/2007_Players_Championship,/wiki/Phil_Mickelson
2007,2007,PGA,20,20-May,AT&T Classic,Georgia,Zach Johnson (3),,"972,000","5,400,000",36,,/wiki/AT%26T_Classic,/wiki/Atlanta_Classic,/wiki/Zach_Johnson
2007,2007,PGA,21,27-May,Crowne Plaza Invitational at Colonial,Texas,Rory Sabbatini (4),,"1,080,000","6,000,000",52,Invitational,/wiki/Crowne_Plaza_Invitational_at_Colonial,/wiki/Dean_%26_DeLuca_Invitational,/wiki/Rory_Sabbatini
2007,2007,PGA,22,3-Jun,The Memorial Tournament,Ohio,K. J. Choi (5),,"1,080,000","6,000,000",70,Invitational,/wiki/The_Memorial_Tournament,/wiki/Memorial_Tournament,/wiki/K._J._Choi
2007,2007,PGA,23,10-Jun,Stanford St. Jude Championship,Tennessee,Woody Austin (3),,"1,080,000","6,000,000",50,,/wiki/Stanford_St._Jude_Championship,/wiki/St._Jude_Classic,/wiki/Woody_Austin
2007,2007,MAJ,24,17-Jun,U.S. Open,Pennsylvania,Ángel Cabrera (1),,"1,260,000","7,000,000",100,Major championship,/wiki/2007_U.S._Open_(golf),/wiki/2007_U.S._Open_(golf),/wiki/%C3%81ngel_Cabrera
2007,2007,PGA,25,24-Jun,Travelers Championship,Connecticut,Hunter Mahan (1),,"1,080,000","6,000,000",46,,/wiki/Travelers_Championship,/wiki/Travelers_Championship,/wiki/Hunter_Mahan
2007,2007,PGA,26,1-Jul,Buick Open,Michigan,Brian Bateman (1),,"882,000","4,900,000",38,,/wiki/Buick_Open,/wiki/Buick_Open,/wiki/Brian_Bateman
2007,2007,PGA,27,8-Jul,AT&T National,Maryland,K.J. Choi (6),,"1,080,000","6,000,000",62,"New tournament
Invitational",/wiki/AT%26T_National,/wiki/Quicken_Loans_National,/wiki/Choi_Kyung-Ju
2007,2007,PGA,28,15-Jul,John Deere Classic,Illinois,Jonathan Byrd (3),,"738,000","4,100,000",24,,/wiki/John_Deere_Classic,/wiki/John_Deere_Classic,/wiki/Jonathan_Byrd_(golfer)
2007,2007,MAJ,29,22-Jul,The Open Championship,Scotland,Pádraig Harrington (3),,"1,542,450","8,637,720",100,Major championship,/wiki/2007_Open_Championship,/wiki/2007_Open_Championship,/wiki/P%C3%A1draig_Harrington
2007,2007,PGA,29,22-Jul,U.S. Bank Championship in Milwaukee,Wisconsin,Joe Ogilvie (1),,"720,000","4,000,000",24,Alternate event,/wiki/U.S._Bank_Championship_in_Milwaukee,/wiki/Greater_Milwaukee_Open,/wiki/Joe_Ogilvie
2007,2007,PGA,30,29-Jul,Canadian Open,Ontario,Jim Furyk (13),,"900,000","5,000,000",32,,/wiki/Canadian_Open_(golf),/wiki/Canadian_Open_(golf),/wiki/Jim_Furyk
2007,2007,WGC,31,5-Aug,WGC-Bridgestone Invitational,Ohio,Tiger Woods (58),,"1,350,000","8,000,000",76,World Golf Championships,/wiki/2007_WGC-Bridgestone_Invitational,/wiki/2007_WGC-Bridgestone_Invitational,/wiki/Tiger_Woods
2007,2007,PGA,31,5-Aug,Reno-Tahoe Open,Nevada,Steve Flesch (3),,"630,000","3,000,000",24,Alternate event,/wiki/Reno-Tahoe_Open,/wiki/Barracuda_Championship,/wiki/Steve_Flesch
2007,2007,MAJ,32,12-Aug,PGA Championship,Oklahoma,Tiger Woods (59),,"1,260,000","7,000,000",100,Major championship,/wiki/2007_PGA_Championship,/wiki/2007_PGA_Championship,/wiki/Tiger_Woods
2007,2007,PGA,33,19-Aug,Wyndham Championship,North Carolina,Brandt Snedeker (1),,"900,000","5,000,000",24,,/wiki/Wyndham_Championship,/wiki/Wyndham_Championship,/wiki/Brandt_Snedeker
2007,2007,PGA,34,26-Aug,The Barclays,New York,Steve Stricker (4),,"1,260,000","7,000,000",74,FedEx Cup Playoffs,/wiki/The_Barclays,/wiki/The_Northern_Trust,/wiki/Steve_Stricker
2007,2007,PGA,35,3-Sep,Deutsche Bank Championship,Massachusetts,Phil Mickelson (32),,"1,260,000","7,000,000",74,FedEx Cup Playoffs,/wiki/Deutsche_Bank_Championship,/wiki/Dell_Technologies_Championship,/wiki/Phil_Mickelson
2007,2007,PGA,36,9-Sep,BMW Championship,Illinois,Tiger Woods (60),,"1,260,000","7,000,000",68,FedEx Cup Playoffs,/wiki/BMW_Championship_(PGA_Tour),/wiki/BMW_Championship_(PGA_Tour),/wiki/Tiger_Woods
2007,2007,PGA,37,16-Sep,The Tour Championship,Georgia,Tiger Woods (61),,"1,260,000","7,000,000",60,FedEx Cup Playoffs,/wiki/The_Tour_Championship,/wiki/Tour_Championship,/wiki/Tiger_Woods
